DATE,temp,humidity,windspeed,precip,sealevelpressure
2018-05-02,30.4,53.8,28.3,11.506,1005.7
2018-05-03,29.4,48.9,22.3,0.0,1006.1
2018-05-04,31.0,51.8,20.5,4.298,1006.5
2018-05-05,33.5,41.5,13.0,0.3,1005.6
2018-05-06,32.4,37.3,24.5,0.0,1006.2
2018-05-07,33.2,33.7,37.1,0.0,1004.5
2018-05-08,29.9,38.7,27.7,0.0,1005.2
2018-05-09,28.7,46.6,37.1,1.129,1007.0
2018-05-10,31.8,42.5,14.8,0.0,1007.6
2018-05-11,34.6,33.7,18.4,0.0,1004.5
2018-05-12,35.3,38.3,46.4,0.597,1003.7
2018-05-13,32.3,48.7,30.2,6.924,1004.1
2018-05-14,29.9,48.5,16.6,0.0,1005.6
2018-05-15,32.1,49.3,18.4,0.0,1003.9
2018-05-16,34.6,33.9,37.1,0.17,1002.9
2018-05-17,35.5,27.0,27.7,0.0,1003.1
2018-05-18,34.6,31.1,16.6,0.0,1003.0
2018-05-19,34.4,35.8,18.4,0.0,1002.8
2018-05-20,34.8,26.4,16.6,0.0,1004.0
2018-05-21,36.3,17.4,18.4,0.0,1004.2
2018-05-22,37.2,19.0,18.4,0.0,1003.4
2018-05-23,36.8,26.2,14.8,0.0,1002.0
2018-05-24,36.4,23.0,14.8,0.0,1001.3
2018-05-25,36.5,18.4,22.2,0.0,1001.7
2018-05-26,37.0,18.8,16.9,0.0,1000.6
2018-05-27,37.9,16.1,22.6,0.0,999.8
2018-05-28,36.6,26.6,14.8,0.0,998.3
2018-05-29,37.0,31.1,22.3,0.0,997.2
2018-05-30,34.9,42.6,20.8,0.0,999.1
2018-05-31,36.3,37.8,18.4,0.0,1001.0
2018-06-01,35.2,45.7,31.7,0.0,1002.0
2018-06-02,32.4,45.9,19.5,0.0,1002.8
2018-06-03,34.0,51.5,20.5,0.0,1000.5
2018-06-04,36.2,45.8,22.3,0.0,999.4
2018-06-05,36.5,45.9,22.3,0.0,1001.8
2018-06-06,33.6,57.4,22.3,0.0,1003.6
2018-06-07,36.1,51.2,14.8,0.0,999.3
2018-06-08,36.2,50.8,20.5,0.0,996.1
2018-06-09,32.3,67.1,33.6,8.285,995.8
2018-06-10,32.4,61.9,16.6,0.299,996.4
2018-06-11,35.3,51.7,22.3,0.0,994.2
2018-06-12,36.7,45.9,25.2,0.0,991.7
2018-06-13,38.2,38.8,30.8,0.0,991.9
2018-06-14,37.6,35.2,24.2,0.0,994.0
2018-06-15,36.8,37.0,25.9,0.0,996.1
2018-06-16,35.8,44.4,28.4,0.0,998.4
2018-06-17,32.6,55.0,20.5,0.0,999.8
2018-06-18,32.6,51.5,24.1,0.0,999.8
2018-06-19,33.6,48.4,22.3,0.0,999.8
2018-06-20,36.1,42.2,18.4,0.0,1000.3
2018-06-21,36.5,42.3,18.4,0.0,1000.0
2018-06-22,37.7,37.7,22.3,0.0,998.9
2018-06-23,37.9,38.1,16.6,0.0,998.5
2018-06-24,37.5,35.8,16.6,0.0,997.8
2018-06-25,37.0,39.7,27.2,0.0,995.7
2018-06-26,32.9,52.1,16.6,0.0,996.4
2018-06-27,31.0,72.1,27.7,5.686,998.6
2018-06-28,29.4,82.8,18.4,20.643,1000.1
2018-06-29,29.9,78.4,21.4,6.954,1000.0
2018-06-30,30.6,77.4,27.7,0.0,1000.5
2018-07-01,32.3,72.6,22.3,0.03,999.3
2018-07-02,32.1,66.6,21.3,26.494,996.8
2018-07-03,31.2,71.2,16.6,0.0,996.7
2018-07-04,31.8,69.3,18.4,4.403,997.5
2018-07-05,31.8,70.3,37.1,33.922,998.8
2018-07-06,33.0,61.0,18.4,0.0,999.1
2018-07-07,34.1,56.5,16.6,0.0,998.4
2018-07-08,35.2,52.1,13.0,0.0,997.2
2018-07-09,34.7,61.3,22.3,0.0,997.0
2018-07-10,33.8,66.0,20.5,0.0,997.6
2018-07-11,32.4,70.5,18.4,0.0,997.3
2018-07-12,32.5,68.9,16.6,0.149,996.7
2018-07-13,29.1,85.5,16.6,48.37,998.0
2018-07-14,29.4,86.0,22.3,1.045,997.6
2018-07-15,31.3,76.9,18.4,0.0,997.3
2018-07-16,30.1,87.2,16.6,30.954,997.7
2018-07-17,32.3,74.9,14.8,0.0,997.9
2018-07-18,32.3,74.0,18.4,0.119,998.8
2018-07-19,31.9,75.4,11.9,0.9,998.0
2018-07-20,29.9,83.6,13.0,23.968,997.9
2018-07-21,29.4,86.9,14.8,7.403,998.3
2018-07-22,28.7,91.0,14.8,25.019,998.5
2018-07-23,30.3,80.2,22.3,0.832,998.5
2018-07-24,32.4,72.0,9.4,0.1,999.0
2018-07-25,29.5,86.3,18.4,0.91,998.6
2018-07-26,27.4,95.8,36.4,19.687,998.8
2018-07-27,27.0,97.3,14.8,31.656,997.9
2018-07-28,27.5,93.7,19.5,4.999,998.6
2018-07-29,29.9,81.9,18.4,0.0,999.2
2018-07-30,30.2,78.4,16.6,22.61,998.7
2018-07-31,30.8,75.4,22.3,1.728,998.1
2018-08-01,30.9,71.9,18.4,0.0,998.2
2018-08-02,31.4,68.1,21.0,0.0,999.7
2018-08-03,31.2,67.0,20.9,0.0,1000.2
2018-08-04,31.8,62.3,18.4,0.0,999.6
2018-08-05,30.1,72.7,17.7,0.06,999.9
2018-08-06,28.0,85.8,11.2,3.092,1000.3
2018-08-07,28.5,86.9,14.8,6.838,1000.3
2018-08-08,29.9,83.4,14.8,0.51,1000.6
2018-08-09,31.4,75.9,18.4,0.7,1002.8
2018-08-10,31.0,77.9,18.4,38.279,1001.6
2018-08-11,31.7,74.8,18.4,0.09,998.4
2018-08-12,30.7,72.3,16.6,0.97,996.7
2018-08-13,30.4,75.3,11.2,7.23,998.0
2018-08-14,31.3,75.0,13.0,7.447,999.0
2018-08-15,31.2,74.3,18.4,0.0,1000.5
2018-08-16,30.6,78.4,15.2,3.448,1002.2
2018-08-17,31.7,77.0,16.6,0.0,999.9
2018-08-18,31.2,78.4,13.0,4.283,999.2
2018-08-19,28.9,88.6,9.4,34.474,999.4
2018-08-20,30.2,83.9,20.5,0.4,1000.6
2018-08-21,31.4,76.8,20.5,0.0,1000.6
2018-08-22,30.8,78.1,14.8,0.37,1000.2
2018-08-23,29.2,86.0,16.6,4.701,1000.8
2018-08-24,29.9,80.9,16.6,0.0,1000.2
2018-08-25,29.9,76.0,21.6,0.0,999.7
2018-08-26,30.8,73.1,21.5,0.0,999.3
2018-08-27,29.8,82.7,11.2,4.463,1000.9
2018-08-28,28.2,92.7,18.4,53.818,1002.1
2018-08-29,28.3,91.5,16.6,16.747,1003.1
2018-08-30,30.6,81.7,14.8,0.0,1000.9
2018-08-31,31.2,76.1,16.6,0.0,1001.0
2018-09-01,28.2,89.1,14.2,41.876,1003.3
2018-09-02,27.2,91.9,18.4,32.76,1003.2
2018-09-03,27.1,92.9,13.0,34.175,1003.3
2018-09-04,27.6,91.7,13.0,9.357,1003.9
2018-09-05,27.8,87.9,14.8,2.119,1003.3
2018-09-06,29.6,78.8,18.4,19.851,1002.6
2018-09-07,27.8,90.0,25.9,10.111,1004.3
2018-09-08,28.2,87.3,24.1,7.643,1004.6
2018-09-09,28.0,83.6,20.5,0.0,1006.0
2018-09-10,28.3,84.1,13.0,0.0,1007.5
2018-09-11,30.0,80.2,14.8,0.1,1006.9
2018-09-12,29.9,77.2,22.3,0.0,1004.3
2018-09-13,29.9,71.3,18.4,0.0,1004.0
2018-09-14,29.5,71.5,18.4,0.0,1006.5
2018-09-15,30.0,67.5,18.4,0.0,1008.1
2018-09-16,29.9,68.9,20.5,0.0,1006.6
2018-09-17,29.8,70.6,16.6,0.0,1005.3
2018-09-18,29.9,67.8,18.4,0.0,1005.4
2018-09-19,29.9,67.2,20.5,0.0,1005.7
2018-09-20,29.5,69.1,11.2,0.0,1005.6
2018-09-21,28.8,73.1,22.3,4.149,1008.4
2018-09-22,25.5,89.6,22.3,25.237,1008.7
2018-09-23,26.9,88.7,25.9,9.39,1008.2
2018-09-24,25.2,94.5,16.6,18.76,1006.7
2018-09-25,24.2,91.9,18.4,0.618,1008.2
2018-09-26,27.0,81.3,14.8,0.0,1007.9
2018-09-27,28.4,76.3,14.8,0.0,1008.6
2018-09-28,29.6,68.4,13.0,0.0,1009.3
2018-09-29,28.8,67.0,14.8,0.0,1010.0
2018-09-30,28.5,68.7,18.4,0.0,1009.4
2018-10-01,28.7,67.5,14.8,0.0,1009.1
2018-10-02,29.2,65.5,14.8,0.0,1009.7
2018-10-03,29.2,58.3,9.4,0.0,1009.2
2018-10-04,29.1,63.7,11.2,0.0,1010.5
2018-10-05,28.7,64.3,11.2,0.0,1011.7
2018-10-06,27.7,61.8,13.0,0.0,1011.4
2018-10-07,27.1,62.1,13.0,0.0,1010.9
2018-10-08,28.0,59.3,9.4,0.0,1009.2
2018-10-09,28.4,60.0,11.2,0.0,1008.2
2018-10-10,28.3,68.0,18.4,0.0,1008.7
2018-10-11,26.2,63.1,30.3,0.0,1010.6
2018-10-12,25.2,56.2,9.4,0.0,1012.9
2018-10-13,24.6,60.9,14.8,0.0,1013.1
2018-10-14,25.1,56.2,16.6,0.0,1012.3
2018-10-15,25.8,57.1,9.4,0.0,1012.5
2018-10-16,26.4,57.4,11.2,0.0,1012.1
2018-10-17,26.8,52.8,11.2,0.0,1010.6
2018-10-18,26.4,58.3,13.0,0.0,1009.9
2018-10-19,25.4,59.9,9.4,0.0,1011.7
2018-10-20,25.1,56.7,9.4,0.0,1014.0
2018-10-21,24.4,53.8,12.6,0.0,1014.8
2018-10-22,23.7,53.8,21.7,0.0,1013.8
2018-10-23,24.1,52.3,7.8,0.0,1013.4
2018-10-24,24.7,55.7,11.2,0.0,1013.2
2018-10-25,24.2,58.2,7.6,0.0,1014.7
2018-10-26,23.3,62.0,5.8,0.0,1016.6
2018-10-27,23.2,64.9,9.4,0.0,1016.9
2018-10-28,23.7,61.5,9.7,0.0,1016.5
2018-10-29,23.2,65.5,9.7,0.0,1015.8
2018-10-30,23.8,64.3,5.4,0.0,1015.4
2018-10-31,23.4,67.9,9.9,0.0,1015.9
2018-11-01,23.7,66.5,12.4,0.0,1014.8
2018-11-02,23.7,66.5,11.2,0.0,1013.3
2018-11-03,24.2,65.7,18.4,0.17,1011.9
2018-11-04,23.3,59.5,14.8,0.0,1013.6
2018-11-05,19.6,69.8,14.8,0.0,1014.5
2018-11-06,20.7,51.9,21.0,0.0,1014.8
2018-11-07,19.4,47.0,17.1,0.0,1015.3
2018-11-08,18.3,60.5,5.4,0.0,1015.5
2018-11-09,19.7,65.9,8.2,0.0,1013.8
2018-11-10,20.2,68.3,7.6,0.0,1014.5
2018-11-11,21.3,63.2,7.9,0.0,1014.8
2018-11-12,21.7,66.9,5.4,0.0,1012.7
2018-11-13,21.8,71.5,10.9,0.2,1010.6
2018-11-14,22.3,74.6,14.2,6.352,1011.5
2018-11-15,21.3,74.2,16.6,0.0,1014.9
2018-11-16,19.7,64.9,22.3,0.0,1014.2
2018-11-17,19.2,64.4,16.2,0.0,1012.6
2018-11-18,20.1,66.7,11.2,0.0,1013.6
2018-11-19,21.6,64.8,13.1,0.0,1015.8
2018-11-20,20.8,73.1,8.5,0.0,1016.1
2018-11-21,20.0,66.9,10.0,0.0,1016.5
2018-11-22,19.5,60.2,7.9,0.0,1017.2
2018-11-23,19.7,57.6,22.3,0.0,1018.8
2018-11-24,19.4,55.2,20.6,0.0,1017.1
2018-11-25,19.2,59.2,9.5,0.0,1016.7
2018-11-26,18.5,69.5,11.5,0.0,1016.1
2018-11-27,19.9,67.0,7.1,0.0,1017.6
2018-11-28,20.4,70.3,5.4,0.0,1018.5
2018-11-29,19.5,72.3,10.0,0.0,1018.8
2018-11-30,18.5,72.2,10.0,0.0,1018.4
2018-12-01,18.1,66.3,14.8,0.0,1015.6
2018-12-02,17.9,64.4,10.5,0.0,1014.8
2018-12-03,17.6,64.7,9.7,0.0,1015.6
2018-12-04,16.9,68.9,6.4,0.0,1017.5
2018-12-05,16.9,71.5,8.5,0.0,1015.1
2018-12-06,16.7,73.8,8.5,0.0,1014.3
2018-12-07,16.2,72.8,14.8,0.0,1015.2
2018-12-08,15.4,75.6,7.9,0.0,1016.2
2018-12-09,16.1,70.0,7.9,0.0,1014.9
2018-12-10,16.3,74.3,7.9,0.0,1014.4
2018-12-11,15.9,78.8,9.4,0.085,1015.6
2018-12-12,16.7,81.4,11.2,0.941,1016.8
2018-12-13,15.5,79.4,11.2,0.0,1020.1
2018-12-14,14.7,80.3,14.4,0.0,1022.2
2018-12-15,14.4,78.3,11.8,0.0,1021.9
2018-12-16,14.4,72.5,9.4,0.0,1022.2
2018-12-17,13.6,73.0,11.2,0.0,1020.7
2018-12-18,13.3,71.6,15.9,0.0,1019.0
2018-12-19,13.6,70.6,11.5,0.0,1018.1
2018-12-20,13.0,70.2,13.0,0.0,1018.5
2018-12-21,12.3,71.9,13.0,0.0,1017.4
2018-12-22,12.9,70.8,5.4,0.0,1017.6
2018-12-23,13.3,74.6,11.2,0.0,1018.3
2018-12-24,13.0,74.9,11.2,0.0,1017.6
2018-12-25,11.5,83.8,23.6,0.0,1017.1
2018-12-26,11.7,72.6,13.0,0.0,1015.5
2018-12-27,12.4,68.2,13.0,0.0,1016.7
2018-12-28,10.9,76.9,20.4,0.0,1017.3
2018-12-29,11.5,70.4,23.9,0.0,1019.3
2018-12-30,12.2,70.7,10.1,0.0,1021.3
2018-12-31,12.6,69.5,21.2,0.0,1021.2
2019-01-01,13.2,70.1,9.4,0.0,1020.0
2019-01-02,14.9,70.6,11.2,0.0,1020.0
2019-01-03,12.6,83.1,21.1,0.0,1021.4
2019-01-04,11.9,87.3,21.5,0.0,1020.3
2019-01-05,13.3,78.8,21.6,0.0,1018.6
2019-01-06,14.2,81.6,22.3,5.552,1017.9
2019-01-07,12.9,86.7,11.2,0.0,1019.7
2019-01-08,12.8,84.5,15.0,0.0,1018.1
2019-01-09,13.3,74.2,24.3,0.0,1017.3
2019-01-10,13.1,72.0,11.2,0.0,1016.9
2019-01-11,14.0,71.9,9.4,0.0,1018.3
2019-01-12,14.8,72.2,11.2,0.0,1017.4
2019-01-13,15.8,74.2,14.8,0.0,1019.3
2019-01-14,13.3,64.5,24.6,0.0,1019.4
2019-01-15,11.2,71.1,18.4,0.0,1018.4
2019-01-16,12.6,73.3,9.4,0.0,1018.2
2019-01-17,13.4,74.6,14.8,0.0,1017.0
2019-01-18,12.6,78.4,22.8,0.0,1017.2
2019-01-19,15.1,71.6,9.4,0.0,1017.1
2019-01-20,18.3,63.9,9.4,0.0,1015.9
2019-01-21,16.8,79.2,26.5,10.507,1013.1
2019-01-22,15.2,95.0,22.3,29.553,1013.8
2019-01-23,13.0,93.4,11.2,0.0,1017.5
2019-01-24,14.7,86.7,20.5,2.701,1019.6
2019-01-25,13.8,83.5,13.0,2.552,1019.7
2019-01-26,12.5,70.3,14.8,0.0,1022.2
2019-01-27,11.2,77.9,31.8,0.0,1022.6
2019-01-28,11.9,72.6,24.6,0.0,1022.1
2019-01-29,12.2,69.3,16.6,0.0,1020.5
2019-01-30,13.1,69.6,13.6,0.0,1019.1
2019-01-31,14.6,72.6,16.1,0.0,1017.7
2019-02-01,15.4,81.4,15.4,0.0,1018.4
2019-02-02,12.1,95.1,21.0,0.0,1018.7
2019-02-03,13.2,91.4,15.6,0.0,1019.8
2019-02-04,14.1,81.5,11.2,0.0,1020.2
2019-02-05,16.8,77.4,10.0,0.0,1017.5
2019-02-06,18.6,84.6,21.8,0.681,1012.4
2019-02-07,16.4,93.7,33.2,7.033,1010.3
2019-02-08,13.9,78.6,17.7,0.0,1016.4
2019-02-09,13.6,76.4,18.0,0.0,1018.9
2019-02-10,13.7,76.9,22.4,0.0,1020.2
2019-02-11,15.2,73.9,11.2,0.0,1020.5
2019-02-12,16.7,78.7,7.6,0.0,1020.5
2019-02-13,18.3,73.6,11.6,0.0,1019.6
2019-02-14,17.4,86.2,18.4,9.806,1015.2
2019-02-15,16.7,85.8,15.6,0.1,1015.5
2019-02-16,15.3,91.4,16.6,0.0,1017.3
2019-02-17,15.5,83.5,20.3,0.0,1014.2
2019-02-18,18.1,73.0,21.3,0.63,1009.4
2019-02-19,18.4,79.7,12.0,0.0,1012.5
2019-02-20,18.1,87.5,11.4,2.171,1017.4
2019-02-21,21.0,71.6,15.4,0.0,1016.1
2019-02-22,18.7,78.5,24.5,0.0,1016.8
2019-02-23,16.4,66.5,29.4,0.0,1015.3
2019-02-24,17.1,65.4,16.6,0.0,1012.0
2019-02-25,17.2,65.0,22.3,1.851,1011.1
2019-02-26,15.7,67.7,24.1,0.17,1011.3
2019-02-27,15.0,71.7,14.8,0.0,1011.5
2019-02-28,15.0,69.4,23.5,0.0,1015.3
2019-03-01,16.3,62.9,16.6,0.0,1015.8
2019-03-02,15.6,81.3,18.4,6.391,1015.9
2019-03-03,16.6,85.2,18.4,2.722,1012.6
2019-03-04,18.2,80.9,15.4,0.0,1009.8
2019-03-05,17.7,72.4,18.0,0.0,1010.8
2019-03-06,17.7,65.8,16.2,0.0,1011.9
2019-03-07,18.7,62.1,15.9,0.0,1012.3
2019-03-08,19.8,63.1,14.4,0.0,1013.8
2019-03-09,20.1,60.0,14.8,0.0,1013.9
2019-03-10,19.6,56.4,16.6,0.0,1014.2
2019-03-11,21.4,59.5,23.8,0.555,1013.4
2019-03-12,21.1,61.3,14.8,0.0,1015.6
2019-03-13,20.1,61.8,11.2,0.0,1015.9
2019-03-14,18.0,73.2,18.4,0.77,1016.8
2019-03-15,18.6,71.5,13.0,0.0,1018.2
2019-03-16,19.6,66.1,14.8,0.0,1016.6
2019-03-17,21.1,60.0,14.8,0.0,1014.6
2019-03-18,21.1,61.9,16.6,0.0,1014.1
2019-03-19,22.7,59.6,11.2,0.0,1010.5
2019-03-20,25.7,51.7,16.1,0.0,1008.7
2019-03-21,25.1,51.5,16.6,0.0,1012.1
2019-03-22,23.5,45.9,24.3,0.0,1014.4
2019-03-23,23.2,49.8,22.3,0.0,1013.6
2019-03-24,24.0,51.6,15.1,0.0,1012.0
2019-03-25,23.0,61.0,14.8,0.0,1012.3
2019-03-26,23.2,58.9,22.4,0.0,1013.5
2019-03-27,24.6,51.5,18.0,0.0,1014.3
2019-03-28,26.3,54.4,9.7,0.0,1012.0
2019-03-29,28.6,53.4,13.5,0.0,1008.9
2019-03-30,30.2,50.0,18.0,0.255,1007.8
2019-03-31,28.4,42.4,23.2,0.0,1008.9
2019-04-01,26.6,41.5,21.1,0.0,1009.1
2019-04-02,27.1,42.2,14.2,0.0,1009.7
2019-04-03,27.9,42.3,15.4,0.0,1008.7
2019-04-04,29.8,44.5,14.1,0.0,1009.3
2019-04-05,30.8,44.1,23.0,0.0,1008.2
2019-04-06,31.9,38.0,11.4,0.0,1006.9
2019-04-07,30.0,55.2,32.5,5.851,1006.1
2019-04-08,28.0,53.2,17.2,0.0,1007.2
2019-04-09,29.6,48.7,11.2,0.0,1006.8
2019-04-10,31.3,44.5,15.5,0.0,1008.0
2019-04-11,32.0,38.4,15.3,0.0,1007.8
2019-04-12,30.6,42.4,17.8,0.625,1008.4
2019-04-13,31.2,38.7,25.4,0.0,1008.9
2019-04-14,31.6,37.0,18.4,0.0,1008.8
2019-04-15,33.2,33.6,18.0,0.0,1006.7
2019-04-16,25.8,58.9,27.7,1.2,1010.2
2019-04-17,23.1,66.0,25.4,0.544,1011.0
2019-04-18,24.6,59.5,11.5,0.0,1012.0
2019-04-19,26.2,51.8,14.4,0.0,1009.6
2019-04-20,28.0,47.3,9.4,0.0,1007.0
2019-04-21,30.4,39.5,16.3,0.0,1005.2
2019-04-22,31.7,41.5,16.4,0.0,1005.3
2019-04-23,33.0,40.0,12.9,0.0,1006.0
2019-04-24,34.9,38.5,18.3,0.0,1007.0
2019-04-25,34.1,46.1,16.6,0.0,1006.9
2019-04-26,33.5,35.3,20.5,0.0,1006.7
2019-04-27,34.6,27.2,25.3,0.0,1005.9
2019-04-28,34.4,24.5,18.3,0.0,1004.8
2019-04-29,34.4,25.5,15.0,0.0,1004.1
2019-04-30,35.4,26.7,13.6,0.0,1001.2
2019-05-01,34.3,32.3,11.2,0.0,1000.4
2019-05-02,32.7,37.8,21.0,0.0,1002.5
2019-05-03,30.6,44.8,47.7,4.448,1004.9
2019-05-04,31.7,36.1,21.6,0.0,1006.7
2019-05-05,32.0,28.5,18.0,0.0,1007.0
2019-05-06,33.2,29.4,21.0,0.0,1004.3
2019-05-07,33.3,31.4,21.0,0.0,1002.9
2019-05-08,34.5,31.5,22.7,0.0,1003.0
2019-05-09,35.2,29.4,21.6,0.0,1002.2
2019-05-10,34.8,32.3,20.5,0.1,1003.0
2019-05-11,33.0,40.1,15.6,0.0,1005.4
2019-05-12,32.7,41.0,19.7,0.0,1005.3
2019-05-13,31.7,46.0,26.1,3.896,1003.8
2019-05-14,30.0,52.5,14.2,0.0,1005.0
2019-05-15,29.2,59.1,17.7,1.747,1006.2
2019-05-16,30.4,54.2,33.2,0.0,1006.9
2019-05-17,28.3,62.3,16.6,12.344,1006.4
2019-05-18,27.0,64.5,20.8,0.0,1006.9
2019-05-19,31.2,44.4,17.2,0.0,1006.9
2019-05-20,32.8,37.7,18.5,0.0,1007.2
2019-05-21,33.9,35.7,14.3,0.0,1005.7
2019-05-22,33.0,41.0,14.1,0.0,1004.2
2019-05-23,32.1,48.4,27.7,4.299,1003.2
2019-05-24,29.4,59.7,24.1,0.0,1005.2
2019-05-25,31.5,44.9,23.9,0.0,1004.7
2019-05-26,33.0,34.1,16.7,0.0,1003.1
2019-05-27,34.9,27.6,19.9,0.0,1002.8
2019-05-28,35.1,23.4,25.0,0.0,1002.5
2019-05-29,36.1,26.6,18.2,0.0,1000.8
2019-05-30,37.3,25.9,16.8,0.0,999.4
2019-05-31,37.2,24.9,14.8,0.0,999.6
2019-06-01,37.3,33.9,14.8,0.0,999.7
2019-06-02,36.8,45.5,20.5,0.0,999.7
2019-06-03,35.4,47.2,20.5,0.0,1000.5
2019-06-04,35.5,45.1,18.4,0.0,1000.9
2019-06-05,36.9,41.1,14.8,0.0,1000.4
2019-06-06,36.7,34.6,18.4,0.0,1000.7
2019-06-07,34.0,46.0,16.6,0.0,1003.6
2019-06-08,36.9,39.0,14.4,0.0,1001.9
2019-06-09,37.2,31.8,18.0,0.0,999.3
2019-06-10,39.0,26.0,15.4,0.0,996.7
2019-06-11,38.7,25.2,24.6,0.0,996.7
2019-06-12,35.6,38.6,19.2,0.0,999.2
2019-06-13,36.0,40.4,16.6,0.0,999.8
2019-06-14,36.8,30.4,23.2,0.0,998.7
2019-06-15,37.1,26.9,22.0,0.0,998.1
2019-06-16,31.5,53.4,32.2,0.23,1000.6
2019-06-17,30.4,52.5,26.0,0.34,1000.1
2019-06-18,27.8,62.3,23.3,7.913,1001.7
2019-06-19,31.1,56.0,14.8,0.0,1000.7
2019-06-20,32.2,52.8,15.7,0.0,1001.7
2019-06-21,34.2,50.2,14.1,0.0,1001.7
2019-06-22,35.0,45.0,16.6,0.0,1000.9
2019-06-23,34.7,53.6,18.4,0.0,1001.2
2019-06-24,31.1,66.4,17.7,0.0,1003.2
2019-06-25,33.3,60.0,13.0,0.0,1002.2
2019-06-26,35.9,48.7,18.3,0.0,999.5
2019-06-27,35.0,46.5,15.4,0.0,997.6
2019-06-28,35.2,43.4,19.0,0.0,996.6
2019-06-29,37.4,36.6,22.0,0.0,995.7
2019-06-30,37.5,38.5,21.0,0.0,996.0
2019-07-01,36.2,42.6,14.8,0.0,997.4
2019-07-02,35.4,48.4,14.8,0.0,998.5
2019-07-03,34.8,54.1,20.5,0.0,999.2
2019-07-04,31.7,69.6,18.4,1.236,998.2
2019-07-05,29.8,78.6,24.1,21.565,996.5
2019-07-06,31.9,68.6,11.3,0.0,995.1
2019-07-07,31.8,68.4,18.4,0.0,995.9
2019-07-08,32.7,66.9,14.8,0.1,996.1
2019-07-09,31.2,70.1,15.1,0.34,996.0
2019-07-10,33.6,63.2,17.3,0.0,995.0
2019-07-11,35.1,53.4,22.7,0.0,995.4
2019-07-12,34.7,55.7,19.9,0.0,997.8
2019-07-13,35.2,51.4,23.3,0.0,998.4
2019-07-14,34.0,56.2,18.4,0.0,997.4
2019-07-15,28.7,77.0,29.4,28.552,997.4
2019-07-16,28.8,78.6,14.8,2.642,1000.7
2019-07-17,27.5,85.0,14.8,19.911,1001.8
2019-07-18,26.9,86.5,11.2,21.709,1001.8
2019-07-19,31.0,70.6,9.6,0.0,1001.5
2019-07-20,30.1,79.9,26.0,9.747,1002.4
2019-07-21,29.8,82.8,14.8,42.876,1001.9
2019-07-22,30.7,82.0,19.1,3.403,1000.7
2019-07-23,33.3,70.2,16.7,0.0,999.3
2019-07-24,32.7,71.9,24.1,17.863,997.9
2019-07-25,28.3,83.6,14.6,0.515,1000.0
2019-07-26,28.1,88.5,14.8,10.149,998.1
2019-07-27,28.1,90.4,16.6,3.046,997.9
2019-07-28,29.3,84.5,16.6,5.403,999.7
2019-07-29,30.9,76.8,16.6,0.0,1001.2
2019-07-30,30.7,75.8,14.8,0.0,1001.0
2019-07-31,30.8,76.9,20.5,5.2,1000.0
2019-08-01,31.9,73.2,12.6,0.0,999.6
2019-08-02,30.1,80.0,13.8,1.494,998.8
2019-08-03,29.2,85.1,11.5,2.282,998.8
2019-08-04,30.0,85.3,10.8,3.966,997.7
2019-08-05,30.9,82.9,11.2,0.415,996.1
2019-08-06,27.8,94.2,16.6,35.527,996.6
2019-08-07,30.0,81.8,14.8,0.0,996.4
2019-08-08,32.1,73.7,14.1,0.0,995.9
2019-08-09,31.1,71.7,21.2,0.766,998.1
2019-08-10,30.2,78.7,22.3,0.0,998.9
2019-08-11,31.8,72.2,11.3,0.0,1000.2
2019-08-12,30.6,80.8,11.2,1.111,1000.4
2019-08-13,29.7,85.3,17.7,12.24,1000.8
2019-08-14,29.4,87.5,10.1,8.585,1001.9
2019-08-15,30.4,81.0,18.3,6.942,1001.5
2019-08-16,29.0,83.0,20.5,1.761,999.8
2019-08-17,26.9,93.0,16.6,11.342,999.2
2019-08-18,27.3,90.8,17.1,33.009,1002.9
2019-08-19,29.9,76.2,14.8,0.045,1005.0
2019-08-20,30.6,75.3,16.6,0.0,1004.3
2019-08-21,31.2,72.2,12.9,0.0,1002.8
2019-08-22,29.5,74.9,11.2,0.17,1003.3
2019-08-23,31.0,69.9,15.7,0.51,1003.0
2019-08-24,30.4,76.7,13.3,0.299,1003.2
2019-08-25,28.4,84.2,13.0,2.469,1003.8
2019-08-26,30.5,75.0,13.3,0.0,1003.5
2019-08-27,32.0,69.9,12.3,0.0,1002.4
2019-08-28,32.6,68.7,11.8,0.0,1003.4
2019-08-29,32.3,69.4,14.8,0.0,1004.5
2019-08-30,31.9,70.9,9.0,0.0,1002.0
2019-08-31,32.3,69.7,9.8,0.809,999.9
2019-09-01,29.9,78.9,19.1,0.34,1002.2
2019-09-02,31.4,72.8,10.6,0.0,1002.3
2019-09-03,31.9,72.8,10.8,0.0,1001.1
2019-09-04,31.4,76.9,13.0,0.0,1000.8
2019-09-05,31.0,76.3,18.4,0.0,1001.1
2019-09-06,30.8,75.5,18.4,0.03,1000.3
2019-09-07,30.1,79.4,14.8,39.98,1000.9
2019-09-08,31.0,75.0,13.0,39.98,1002.4
2019-09-09,32.3,67.2,14.8,0.0,1001.0
2019-09-10,32.6,65.1,11.2,0.0,1000.3
2019-09-11,33.0,64.5,9.4,0.0,1001.3
2019-09-12,32.3,72.2,20.6,0.0,1002.9
2019-09-13,31.8,73.3,13.0,0.0,1003.8
2019-09-14,31.2,71.7,14.1,0.0,1004.8
2019-09-15,30.1,78.2,13.0,1.835,1004.8
2019-09-16,31.5,71.6,9.4,0.0,1003.4
